,ID,FULL TEXT,CREATED AT,LIKE COUNT,FOLLOWERS COUNT,LABEL
267,1.42E+18,ඔලිම්පික් උළෙලේ පළමු රන් පදක්කම චීනයට https://t.co/k8RIWIkODW https://t.co/slb7nFdC0i,7/25/2021 1:15,0,12,
,,,,,,
268,1.42E+18,"Misleading Alert🚨
ඔලිම්පික් ක්‍රීඩකයින්ට ලිංගික කටයුතු වැළැක්වීමට විශේෂ කාඩ්බෝඩ් ඇඳන් එක් පුද්ගලයෙකුගේ පමණක් බර දරා ගැනීමට හැකි පරිදි ලබාදී ඇති බවට හුවමාරු වන සටහන් අසත්‍යයි.
Fact Checked🔎
https://t.co/nA5orfuKwO #LKA #SriLanka #Factcheck #Factchecking #Olympics #Tokyo2020",7/24/2021 17:44,4,2501,
,,,,,,
269,1.42E+18,2020 ටෝකියෝ ඔලිම්පික් තරඟාවලි⁣යේදී ඉන්දියාව වෙනුවෙන් පළමු පදක්කම ජයග්‍රහණය කිරීමට මීරාබායි චානු සමත්වූවාය. ඇය විසින් කාන්තා බර ඉසිලීමේ කිලෝ 49 බර පන්තියේ රිදී පදක්කම් දිනා ගන්නා ලදි.,7/24/2021 16:27,0,6473,
,,,,,,
270,1.42E+18,"Tokyo යමුත
ඔලිම්පික් බලnna
#TokyoOlympics2021",7/24/2021 16:08,1,4,
,,,,,,
271,1.42E+18,"ටෝකියෝ ඔලිම්පික් උළෙලේ බැඩ්මින්ටන් පිරිමි කේවල ඉසව්වේ පළමු මූලික තරඟයට අද (24) පස්වරුවේ එක්වූ ජාතික ශුර නිලූක කරුණාරත්න පරාජයට පත් විය.
ඔහු තරඟ වැදුණේ ලෝක ශ්‍රේණිගත කිරීම්හි 10 වන ස්ථානයේ රැඳී සිටින චීන-තායිපේ ක්‍රීඩක Wang Tzu-Wei සමගිනි. 

එහිදී වට 2-0ක… https://t.co/VmOUf8JswO",7/24/2021 15:55,0,6740,
,,,,,,
0,1.42E+18,2021 ඉ-ස්වාභිමානී ජාතික සම්මාන ප්‍රදානය සදහා අයදුම්පත් බාර ගැනේ: සමාජ සුබ සිද්ධිය සදහා බලපෑමක් කළ හැකි නවෝත්පාදන  හා නිර්මාණාත්මක නිමැයුම් හා යෙදවුම්  ඇගැයීමට ලක් කෙරෙන ඩිජිටල් සමාජ සවිබල ගැන්වීමේ 2021 ඉ-ස්වාභිමානී  ජාතික සම්මාන ප්‍රදානය සදහා අයදුම්පත් … https://t.co/91rEXtaFBa https://t.co/Ra4e6UarER,7/29/2021 10:02,0,6895,
,,,,,,
0,1.42E+18,"""ක්‍රීඩාව යනු විනෝදාස්වාදය උදෙසා පමණක් වෙන් වූවක් නොව,මිනිසුන් තුළ යහපත් ගුණංගයන් වර්ධනය කරන සහ වඩාත් සාමකාමී හා සහෝදර සමාජයක් ගොඩනැගීමට උපකාරී වන සාරධර්ම සන්නිවේදනය කිරිමේ මෙවලමකි.""
-ෆ්‍රැන්සිස් පාප්තුමන්

#popefranccisquotes #rvasinhala https://t.co/zP0EUEVoDM",7/29/2021 7:31,0,31,
,,,,,,
0,1.42E+18,@blackaustralian @Bandula07160007 @DjE6sRhJXFJIrCR @KMeeeaaow @KosalaUdawatta @pdsiriwardana @AshWarunasuriya @DPMJayawardhan1 @nnalani1231 @WDN1989 @ApiWenuwen @Udayawickramar1 @KirbyslA @H_S_KandyHamu @duplicatesiri @Cats1st_ @deshanlasitha7 @uruzikal @,8/1/2021 5:03,3,128,
,,,,,,
1,1.42E+18,@KosalaUdawatta @DjE6sRhJXFJIrCR @Bandula07160007 @nnalani1231 @pdsiriwardana @AshWarunasuriya @KMeeeaaow @WDN1989 @ApiWenuwen @Udayawickramar1 @KirbyslA @blackaustralian @H_S_KandyHamu @duplicatesiri @Cats1st_ @deshanlasitha7 @uruzikal @UdanaNadun @ceylo,7/31/2021 11:04,2,128,
0,1.42318E+18,@Leo_Kyril හොඳ කන්වසේශන් එකක් නම් කියාපු වින්දනය. ❤️අලුත් කෙනෙක්ව අඳුරගන්න,8/5/2021 7:31,1,3595,
,,,,,,
1,1.42204E+18,බොලව් තොපි යක්ඛු බොලව් කියාගෙන ඉන්න උන්ගේ විනාශය බල බල ස්වයං වින්දනය නොකර උබලම යක්ඛු වෙලා ඔප්පු කරපල්ලා.🥴🥰,8/2/2021 3:40,1,854,
,,,,,,
2,1.4217E+18,@blackaustralian @Bandula07160007 @DjE6sRhJXFJIrCR @KMeeeaaow @KosalaUdawatta @pdsiriwardana @AshWarunasuriya @DPMJayawardhan1 @nnalani1231 @WDN1989 @ApiWenuwen @Udayawickramar1 @KirbyslA @H_S_KandyHamu @duplicatesiri @Cats1st_ @deshanlasitha7 @uruzikal @,8/1/2021 5:03,4,136,
,,,,,,
3,1.42143E+18,@KosalaUdawatta @DjE6sRhJXFJIrCR @Bandula07160007 @nnalani1231 @pdsiriwardana @AshWarunasuriya @KMeeeaaow @WDN1989 @ApiWenuwen @Udayawickramar1 @KirbyslA @blackaustralian @H_S_KandyHamu @duplicatesiri @Cats1st_ @deshanlasitha7 @uruzikal @UdanaNadun @ceylo,7/31/2021 11:04,2,136,
,,,,,,
0,1.42368E+18,"උතුරු සුළඟ - ළගදීම සිනමාහලට
චාමර ජනරාජ් පීරීස්ගේ පළමු සිනමා අධ්‍යක්ෂණය වන ""උතුරු සුළඟ"" සිනමාපටය ආසන්න දිනයකදීම සිනමාශාලා ප්‍රදර්ශනයට මුදා හරිනු ඇත. 

Read More:
https://t.co/AmpaSAk8yy

#Cinemalk #CinemaSrilanka #UthruSulanga #ChamaraJanarajPeiris https://t.co/BYBCyvO45I",8/6/2021 16:00,0,1106,
,,,,,,
1,1.42346E+18,"රසික සිතින් නොමැකුණු හොලිවුඩ් සිනමා තාරකාව, මැරිලින් මොන්රෝ වියෝ වී අදට (06) වසර 59 කි. මේ මොන්රෝ ගැන Roar Sinhala මතකයි. #fromthearchives 
https://t.co/y9v5i7lq7F",8/6/2021 1:30,0,1187,
,,,,,,
2,1.42312E+18,"ජාත්‍යන්තර සිනමා ශාලා බොහොමයක් ද සහය ලබා දෙන බැවින් , 😎 ඉඩකඩ පිළිබඳ ගැටලුව විසදී ඇති අතර , ප්‍රවේශ පත්‍ර නිකුත් කිරීම අඛණ්ඩව පවත්වා ගෙන යාමට තීරණය කර ඇත.😊

So book your tickets and stay tuned with us 🔥🔥🔥 Share this with ur friends ❤️

For more info - https://t.co/1JXGz5eRrr",8/5/2021 3:31,23,3865,
,,,,,,
3,1.42312E+18,"කස්ටිය එහෙනම් ලෑස්තිද විජයබා කොල්ලෙට ??? 😂😁

1521- 2021🔥 වසර 500 කට පසුව නැවතත් ඉතිහාසය රන් අකුරින් ලියැවෙන නවමු සිනමා රජදැක්ම... 👑

For more info please open the thread ❤️👇",8/5/2021 3:31,32,3865,
,,,,,,
4,1.42293E+18,"විජයබා කොල්ලය - Korean version 😂

දිවයින පුරා සිනමා ශාලාවල දැන් තිරගත වන වගයි 🤗

ගරු ආරාධිත රංගනය :-✨

✨Park Jimin as නීලමණී කුමරිය
✨Kim Taehyung as නයනානන්ද
✨Jeon Jungkook as අසංග

අද්විතීය සිනමා අත්දැකීමක් 🔥
අදම ඔබේ ප්‍රවේශ පත්‍රය @FangirlEuphoria හරහා වෙන් කරවා ගන්න🥰🤗 https://t.co/1JXGz5eRrr",8/4/2021 14:31,147,3865,
,,,,,,
5,1.42218E+18,"@nadeera18 @nadeera18 හරිම සංවේදී කතාවක් අයියේ...
මාසික SAARC සිනමා උළෙලකදි තමයි මම මේ film එක බැලුවෙ, ජාතික චිත්‍රපට �",8/2/2021 12:59,1,5206,
,,,,,,
6,1.42188E+18,"ප්‍රවීණ සිනමා නිළි ශ්‍රීයානි අමරසේන කොරෝනා රෝගයට ගොදුරුව ඇතැයි වාර්තාවේ. ඇයගේ අසනීප තත්වය දැනුම්දී ඇත්තේ හිතවත් කලා ශිල්පී දයාන් විතාරණයි. ඔහුගේ ෆේස් බුක් සටහන පහත පරිදිය.  

සිනමා නිළි ශ්‍රීයානි අමරසේනට කොරෝනා https://t.co/xS4vC81W1X",8/1/2021 16:59,6,6778,
,,,,,,
0,1.42401E+18,මේ අධ්රාජ්‍යවාදීනුයි හා කොටි ඩයස්පෝරාවයි උන්ගේ අතකොලු වන NGO කාක්කොයි හා ජෙප්පෝයි හරහා එන මාසේ එන UNHRC එකට Homework කරනවා. අපේ හමුදාවට විනයක් නැති හින්ද යුද අපරාධ කරා කියලා සිංහලයන් අතරින්ම චෝදනා එනවා කියලා UNHRC එකේදී කියාගන්න පුලුවන් කියන්නේ ඉතිං ලංකාව කෑලි වලට කපන්න පුලුවන්. https://t.co/mASo2LFYWZ,8/7/2021 14:07,1,51,
,,,,,,
1,1.42398E+18,@ShayamikaM @Udayawickramar1 @KosalaUdawatta @AshWarunasuriya @DjE6sRhJXFJIrCR @DPMJayawardhan1 @Bandula07160007 @KMeeeaaow @ApiWenuwen @KirbyslA @pdsiriwardana @SensaalB @blackaustralian @WDN1989 @H_S_KandyHamu @duplicatesiri @Cats1st_ @deshanlasitha7 @u,8/7/2021 12:29,1,236,
,,,,,,
2,1.42392E+18,@LahiruP45339205 @RansaraniBole මේස වගේ වසංගත වෙලාවක සල්ලි කුට්ටි වලට ගුරැවරැ ඉස්සරහට දාගෙන රැකියාය වෘත්තිමය උද්ගෝ�,8/7/2021 8:30,0,268,
,,,,,,
3,1.42354E+18,@LilEnza2 ඒ ළමයට පොලිස් අපරාධ කොට්ඨාසයට පැමිනිල්ලක් කරන්න බැරිද,8/6/2021 7:04,2,0,
,,,,,,
4,1.42348E+18,"@SavinduVidushan (යකෝ typing mistake dala )

කියලා වැඩක් නෑ සීවරන් දෙයියනේ මේ කරන අපරාධ",8/6/2021 3:18,2,3478,
,,,,,,
5,1.42318E+18,"දඩුවම් ලද අපරාධ කාරයන් මෙලෙස සමාව ලබද්දී,

දුෂණ හා වංචා චෝදනා ඇති දෙශපාලකයන්, ව්‍යාපාරිකයන්, ඉහළ පෙළේ රාජ්‍ය නිලධාරීන්ට විරුද්ධව නඩු ඉල්ලා අස්කර ගද්දි. 

ලෝකයාට අපව කුමන රටක් වගේ පේනෙනවා ඇත්ද? අපට එදා ඉරාකය, ලිබියාව පෙනුනා වගේ ඇති. 

ඉතින් එවැනි රටකට විදේශ රටවලින් සහය ලැබෙයිද?",8/5/2021 7:02,17,1244,
,,,,,,
6,1.42317E+18,මැතිසබේ ඉන්නා අපරාධ චෝදනා ඇති මන්ත්‍රීවරුන් එලි කරන්න නියෝගයක්     https://t.co/n0NSb5WrHy,8/5/2021 6:45,0,367,
,,,,,,
7,1.42314E+18,අපරාධ චෝදනා ඇති මන්ත්‍රීවරුන් එලි කරන්න නියෝගයක් https://t.co/F5XJlTXSf4 #Ceylonnews #SriLanka,8/5/2021 4:47,0,236,
,,,,,,
8,1.42292E+18,"පාර්ලිමේන්තු ආ බදියුදීන් ජනපතිට දුක කියයි

අපරාධ පරීක්ෂණ දෙපාර්තමේන්තුව භාරයේ පසුවන රිෂාඩ් බදියුදීන් මන්ත්‍රීවරයා අද (04) පාර්ලිමේන්තුව හමුවේ අදහස් පළ කළේය.
#adaderanasinhala #lka #slnews #srilanka #covid19 

වැඩි විස්තර - https://t.co/Yw64NoJvFp https://t.co/yiuAiuCA5i",8/4/2021 14:11,10,111087,
,,,,,,
9,1.4229E+18,@SKathriarachc බාල අපරාධ වැඩි වෙන එකට Porns තහනම් කරපු එකම රට මේකද කොහෙද 😂,8/4/2021 12:51,1,196,
,,,,,,
10,1.42249E+18,"වෙන්නප්පුව පොලිසියේ 16කට සහ කොළඹ දකුණ අපරාධ කොට්ඨාසයේ ස්ථානාධිපතිට කොවිඩ්.
READ MORE:  https://t.co/r0YPmF9wYV

#lka #SriLanka",8/3/2021 9:30,0,129,
,,,,,,
11,1.42226E+18,@Shvn96 අපරාධ නඩුවක් දාන්න බාධාවක් නෑ. සිවිල් නඩු වලට යම් යම් බාධක තියෙනවා. ඒත් අපරාධ නඩුවකට ඕක අදාල නෑ,8/2/2021 18:26,1,782,
,,,,,,
12,1.4222E+18,"#SriLanka තුළ තුළ සිදුවන අපරාධ සම්බන්ධයෙන් ඇඟිලි සටහන් සම්බන්ධ විශේෂඥ සාක්ෂි ලබාදීම සහ අපරාධකරුවන් ලේඛනගත කිරීම ශ්‍රී ලංකා පොලීසියේ අපරාධ වාර්තා කොට්ඨාශය මගින් සිදුකරනු ලබයි.

1908 දී ඇඟිලි සටහන් කාර්යාංශය ලෙස ආරම්භ කරන ලද මෙම කොට්ඨාශය ක්‍රමිකව නවීන තාක්ෂණය භාවිතා කරමින් විවිධ... https://t.co/CNJR0KO6Lc",8/2/2021 14:17,29,5446,
,,,,,,
13,1.42201E+18,"විභාගයේ අන්තිම දවස -

අපරාධ නඩු කාර්‍යපටිපාටිය සහ සාක්ෂි නීතිය 

😁😁😁",8/2/2021 1:48,19,2016,
,,,,,,
14,1.42191E+18,"තීරණය ලැබුණු වහාම  ක්‍රියාත්මක වීම සඳහා ය. ජනාධිපතිවරනයෙන් ජයගත් මෙෙත්‍රීපාල සිරිසේන සහ යහපාලන ආණ්ඩුව ඒ පිළිබඳ දැනුවත්ව සිටිය ද ඒ සම්බන්ධයෙන් පරීක්ෂණයක් පැවැත්වූයේ නැත. මංගල සමරවීර අපරාධ පරීක්ෂණ දෙපාර්තමේන්තුවට කරන ලද පැමිණිල්ල පවා දිය කර හැරියේ ය.

LeN https://t.co/tUjWjpxP32",8/1/2021 19:19,1,677,
